time,frequency,confidence
648.050,199.367,0.798642
648.060,201.696,0.799131
648.070,202.270,0.711757
648.080,410.223,0.425891
648.090,410.704,0.493719
648.100,199.078,0.268168
648.110,195.889,0.223466
648.120,202.694,0.208771
648.130,266.207,0.173885
648.140,257.272,0.460043
648.150,254.498,0.668584
648.160,254.896,0.756201
648.170,255.269,0.703134
648.180,256.724,0.453957
648.190,259.524,0.225578
648.200,269.672,0.109758
648.210,140.906,0.087248
648.220,407.000,0.106826
648.230,401.536,0.199633
648.240,396.501,0.153021
648.250,130.126,0.122372
648.260,209.047,0.126071
648.270,203.918,0.303135
648.280,201.346,0.421658
648.290,198.720,0.275816
648.300,197.365,0.258599
648.310,140.825,0.081887
648.320,1801.789,0.104518
648.330,140.292,0.098430
648.340,140.477,0.087513
648.350,298.022,0.196777
648.360,298.215,0.302580
648.370,297.812,0.211895
648.380,197.229,0.406660
648.390,200.651,0.664101
648.400,202.149,0.750550
648.410,203.031,0.831805
648.420,204.461,0.810764
648.430,205.983,0.801797
648.440,207.723,0.676589
648.450,423.167,0.635356
648.460,428.700,0.738295
648.470,432.183,0.742299
648.480,435.901,0.738872
648.490,437.713,0.708403
648.500,441.009,0.745884
648.510,442.295,0.601122
648.520,218.201,0.464173
648.530,205.964,0.555558
648.540,204.215,0.690355
648.550,204.109,0.410171
648.560,194.673,0.292606
648.570,147.731,0.168203
648.580,148.186,0.501673
648.590,146.681,0.545884
648.600,138.957,0.385462
648.610,276.538,0.218401
648.620,267.519,0.447751
648.630,263.456,0.590737
648.640,259.191,0.554710
648.650,253.190,0.636065
648.660,250.308,0.660873
648.670,245.791,0.627692
648.680,237.423,0.362593
648.690,230.929,0.263583
648.700,455.627,0.232946
648.710,196.238,0.502402
648.720,196.065,0.261701
648.730,299.848,0.186708
648.740,275.482,0.416480
648.750,270.044,0.630597
648.760,265.361,0.531614
648.770,248.219,0.466332
648.780,246.376,0.581964
648.790,244.494,0.636514
648.800,245.254,0.327781
648.810,492.947,0.141612
648.820,500.804,0.107812
648.830,182.687,0.178973
648.840,177.026,0.478289
648.850,177.377,0.650560
648.860,178.972,0.551193
648.870,181.910,0.297726
648.880,184.974,0.335516
648.890,187.974,0.510960
648.900,194.389,0.465606
648.910,205.668,0.423401
648.920,214.943,0.451378
648.930,218.690,0.634180
648.940,220.484,0.644090
648.950,444.042,0.566699
648.960,442.350,0.612402
648.970,437.683,0.170798
648.980,208.152,0.268104
648.990,205.499,0.529012
649.000,205.794,0.427802
649.010,208.784,0.487023
649.020,214.853,0.634641
649.030,215.466,0.652530
649.040,626.942,0.531703
649.050,619.561,0.556987
649.060,617.925,0.329140
649.070,313.528,0.076564
649.080,193.507,0.259738
649.090,192.056,0.189985
649.100,188.225,0.103107
649.110,185.807,0.200796
649.120,185.704,0.496859
649.130,185.657,0.556610
649.140,186.360,0.675524
649.150,185.073,0.538268
649.160,183.246,0.648774
649.170,180.445,0.682225
649.180,176.907,0.618117
649.190,174.495,0.625948
649.200,172.887,0.695516
649.210,170.995,0.679033
649.220,169.285,0.678284
649.230,167.801,0.679971
649.240,165.683,0.556305
649.250,159.524,0.269787
649.260,145.094,0.506632
649.270,145.422,0.502025
649.280,146.473,0.347216
649.290,150.159,0.250091
649.300,157.601,0.379016
649.310,159.291,0.192898
649.320,159.408,0.235891
649.330,159.396,0.396536
649.340,158.933,0.413703
649.350,155.536,0.366461
649.360,155.226,0.396746
649.370,152.313,0.239310
649.380,325.266,0.177872
649.390,329.804,0.274897
649.400,335.742,0.308688
649.410,342.239,0.284091
649.420,698.570,0.323668
649.430,353.481,0.360444
649.440,356.841,0.513027
649.450,358.538,0.641540
649.460,718.018,0.745667
649.470,721.706,0.674500
649.480,726.971,0.481501
649.490,737.235,0.378745
649.500,751.419,0.276075
649.510,186.496,0.260879
649.520,187.875,0.491919
649.530,188.367,0.581107
649.540,188.220,0.619507
649.550,188.156,0.634030
649.560,188.058,0.658767
649.570,188.559,0.568316
649.580,188.670,0.612509
649.590,189.609,0.606941
649.600,189.332,0.551712
649.610,188.831,0.497821
649.620,187.677,0.489772
649.630,187.922,0.420094
649.640,187.860,0.383493
649.650,187.288,0.511810
649.660,187.409,0.412481
649.670,188.158,0.535754
649.680,188.524,0.598094
649.690,188.280,0.509826
649.700,186.842,0.457138
649.710,184.527,0.204496
649.720,181.631,0.148681
649.730,237.044,0.205275
649.740,239.246,0.563204
649.750,239.712,0.811071
649.760,239.977,0.822658
649.770,240.146,0.828632
649.780,240.926,0.798950
649.790,241.251,0.780405
649.800,240.808,0.797743
649.810,240.566,0.810837
649.820,239.966,0.827272
649.830,241.955,0.802306
649.840,244.491,0.786820
649.850,247.154,0.800709
649.860,248.936,0.780205
649.870,247.752,0.745033
649.880,244.988,0.772892
649.890,243.235,0.775571
649.900,241.838,0.799058
649.910,239.508,0.789092
649.920,236.811,0.753011
649.930,465.070,0.580519
649.940,459.874,0.584194
649.950,454.719,0.403787
649.960,383.620,0.212950
649.970,128.658,0.216307
649.980,189.988,0.193657
649.990,188.704,0.305185
650.000,139.399,0.320697
650.010,140.220,0.439256
650.020,140.761,0.413132
650.030,181.436,0.350736
650.040,179.191,0.363531
650.050,175.355,0.522725
650.060,172.178,0.311506
650.070,168.344,0.144245
650.080,138.906,0.271241
650.090,138.987,0.405147
650.100,163.595,0.089389
650.110,198.513,0.441796
650.120,200.136,0.691307
650.130,199.426,0.680817
650.140,200.306,0.701395
650.150,204.988,0.635529
650.160,212.380,0.496303
650.170,222.721,0.572077
650.180,225.627,0.716193
650.190,224.360,0.742524
650.200,220.688,0.668237
650.210,215.976,0.624425
650.220,215.901,0.590068
650.230,216.462,0.320740
650.240,249.422,0.393841
650.250,251.825,0.656880
650.260,253.659,0.770746
650.270,253.498,0.771481
650.280,250.927,0.756882
650.290,249.394,0.724013
650.300,248.414,0.605102
650.310,248.766,0.723736
650.320,247.678,0.741328
650.330,245.276,0.704814
650.340,242.005,0.589479
650.350,237.291,0.422110
650.360,233.387,0.234629
650.370,188.001,0.099813
650.380,195.672,0.100887
650.390,173.913,0.106901
650.400,234.233,0.151739
650.410,245.434,0.338369
650.420,245.217,0.573649
650.430,244.071,0.712940
650.440,240.988,0.588075
650.450,236.642,0.677895
650.460,232.571,0.236718
650.470,201.195,0.475007
650.480,197.739,0.636235
650.490,194.011,0.620583
650.500,188.396,0.497111
650.510,185.856,0.326478
650.520,185.374,0.136526
650.530,144.146,0.136687
650.540,139.139,0.173331
650.550,154.529,0.126836
650.560,150.910,0.150947
650.570,200.594,0.114026
650.580,198.876,0.511138
650.590,197.088,0.617921
650.600,193.720,0.468483
650.610,188.775,0.580574
650.620,186.748,0.637619
650.630,186.269,0.623010
650.640,186.512,0.628359
650.650,188.120,0.479668
650.660,571.139,0.486726
650.670,195.012,0.510888
650.680,198.542,0.495811
650.690,202.968,0.285111
650.700,217.546,0.110107
650.710,72.624,0.260027
650.720,144.095,0.212864
650.730,144.212,0.364289
650.740,144.140,0.372917
650.750,144.274,0.391582
650.760,140.708,0.167658
650.770,128.755,0.216596
650.780,128.216,0.174629
650.790,181.472,0.060846
650.800,183.787,0.166575
650.810,183.191,0.314429
650.820,184.397,0.200854
650.830,225.578,0.192033
650.840,224.925,0.271036
650.850,227.951,0.347243
650.860,231.293,0.238230
650.870,235.663,0.189279
650.880,158.400,0.094798
650.890,150.589,0.329615
650.900,148.683,0.345980
650.910,148.634,0.331915
650.920,150.446,0.284733
650.930,153.515,0.375270
650.940,307.974,0.275675
650.950,155.460,0.192921
650.960,153.824,0.233002
650.970,153.045,0.272245
650.980,155.705,0.447573
650.990,159.765,0.358035
651.000,161.277,0.528247
651.010,160.115,0.314319
651.020,463.347,0.220325
651.030,460.236,0.439565
651.040,455.824,0.353398
651.050,115.232,0.310016
651.060,114.577,0.396838
651.070,113.089,0.198068
651.080,165.969,0.306067
651.090,164.409,0.386378
651.100,161.862,0.473448
651.110,156.254,0.473213
651.120,152.638,0.562369
651.130,150.658,0.608992
651.140,149.572,0.317649
651.150,149.608,0.250688
651.160,157.375,0.287357
651.170,152.681,0.411975
651.180,152.841,0.708500
651.190,152.758,0.787332
651.200,152.089,0.645502
651.210,151.357,0.644226
651.220,150.928,0.418547
651.230,158.871,0.244639
651.240,157.828,0.159933
651.250,150.822,0.408295
651.260,150.229,0.608195
651.270,149.560,0.661083
651.280,150.465,0.636268
651.290,149.538,0.379470
651.300,163.036,0.149737
651.310,165.285,0.119130
651.320,164.140,0.190922
651.330,162.076,0.261648
651.340,160.355,0.606023
651.350,159.423,0.489828
651.360,158.159,0.551900
651.370,158.190,0.280115
651.380,473.532,0.226699
651.390,161.689,0.249520
651.400,159.233,0.161541
651.410,150.883,0.476441
651.420,150.919,0.442689
651.430,151.566,0.388169
651.440,151.359,0.380686
651.450,150.446,0.271306
651.460,148.912,0.170452
651.470,164.186,0.426996
651.480,163.528,0.575954
651.490,160.939,0.559362
651.500,160.426,0.496724
651.510,159.898,0.403219
651.520,158.260,0.399490
651.530,155.536,0.449241
651.540,154.119,0.562438
651.550,155.416,0.664216
651.560,153.240,0.558192
651.570,151.037,0.644036
651.580,148.194,0.394673
651.590,146.979,0.185193
651.600,129.699,0.131184
651.610,128.896,0.115709
651.620,144.529,0.201165
651.630,145.973,0.238353
651.640,144.461,0.188880
651.650,151.064,0.254896
651.660,152.721,0.226912
651.670,52.644,0.164147
651.680,155.062,0.204842
651.690,151.434,0.369167
651.700,151.116,0.217001
651.710,134.314,0.199777
651.720,136.152,0.279479
651.730,140.735,0.320487
651.740,144.342,0.290594
651.750,150.177,0.317889
651.760,152.950,0.208754
651.770,141.308,0.157396
651.780,296.175,0.172754
651.790,306.696,0.222212
651.800,311.534,0.423044
651.810,308.957,0.306653
651.820,313.278,0.203825
651.830,330.443,0.162762
651.840,334.391,0.217180
651.850,289.553,0.228813
651.860,168.471,0.187418
651.870,169.295,0.109690
651.880,344.729,0.131074
651.890,345.760,0.278551
651.900,345.158,0.176324
651.910,292.703,0.110078
651.920,320.531,0.111579
651.930,334.632,0.117614
651.940,165.640,0.188874
651.950,163.603,0.368467
651.960,165.492,0.252519
651.970,338.990,0.123345
651.980,196.078,0.168293
651.990,195.935,0.151638
652.000,137.580,0.198408
652.010,134.566,0.173680
652.020,129.413,0.080152
652.030,358.856,0.104685
652.040,178.726,0.173868
652.050,159.651,0.127934
652.060,149.178,0.150057
652.070,149.634,0.347918
652.080,150.644,0.483481
652.090,163.210,0.183187
652.100,125.551,0.192994
652.110,125.360,0.214236
652.120,158.370,0.091202
652.130,155.895,0.170045
652.140,150.898,0.250517
652.150,146.311,0.173341
652.160,149.360,0.116074
652.170,185.580,0.186471
652.180,163.944,0.090652
652.190,187.779,0.127945
652.200,188.211,0.138400
652.210,150.636,0.374627
652.220,151.433,0.451016
652.230,151.599,0.390929
652.240,165.439,0.272716
652.250,170.938,0.303509
652.260,175.263,0.149686
652.270,185.351,0.243362
652.280,184.792,0.213964
652.290,159.666,0.168072
652.300,156.994,0.385481
652.310,155.983,0.546118
652.320,156.753,0.450872
652.330,157.407,0.413966
652.340,156.897,0.225192
652.350,156.379,0.286044
652.360,157.179,0.270569
652.370,158.063,0.327468
652.380,162.176,0.433443
652.390,164.244,0.268207
652.400,329.227,0.373417
652.410,319.533,0.100967
652.420,171.081,0.095033
652.430,172.940,0.130306
652.440,158.129,0.118688
652.450,159.106,0.361271
652.460,157.348,0.157472
652.470,149.292,0.238726
652.480,159.953,0.207738
652.490,194.141,0.129068
652.500,149.318,0.335206
652.510,150.407,0.483441
652.520,148.869,0.537937
652.530,150.803,0.463177
652.540,149.522,0.477951
652.550,149.340,0.251509
652.560,163.317,0.057642
652.570,41.800,0.196801
652.580,166.850,0.179369
652.590,225.952,0.124448
652.600,349.344,0.121071
652.610,349.301,0.168291
652.620,123.239,0.082951
652.630,140.844,0.150141
652.640,142.451,0.172314
652.650,148.812,0.112277
652.660,305.802,0.083121
652.670,77.717,0.082234
652.680,32.699,0.158968
652.690,32.584,0.089526
652.700,32.625,0.182712
652.710,33.825,0.141149
652.720,482.977,0.426957
652.730,478.698,0.517115
652.740,475.081,0.575840
652.750,474.980,0.542441
652.760,460.527,0.276616
652.770,444.967,0.121762
652.780,160.608,0.207239
652.790,149.220,0.198439
652.800,146.197,0.138625
652.810,111.175,0.111768
652.820,110.690,0.238245
652.830,109.798,0.470592
652.840,163.655,0.366935
652.850,163.861,0.275988
652.860,153.237,0.130894
652.870,154.694,0.204490
652.880,191.798,0.187625
652.890,151.471,0.120686
652.900,150.863,0.180977
652.910,149.106,0.347651
652.920,148.695,0.294971
652.930,148.870,0.221138
652.940,151.158,0.354423
652.950,153.324,0.340703
652.960,151.415,0.451645
652.970,151.370,0.460446
652.980,150.536,0.352660
652.990,180.424,0.250420
653.000,185.508,0.230816
653.010,195.645,0.151488
653.020,163.168,0.173504
653.030,162.793,0.175292
653.040,149.055,0.184811
653.050,148.686,0.249102
653.060,148.771,0.193177
653.070,150.915,0.126763
653.080,203.850,0.193385
653.090,197.264,0.264960
653.100,190.704,0.201237
653.110,151.156,0.141067
653.120,181.307,0.183717
653.130,288.952,0.305148
653.140,291.835,0.130480
653.150,160.349,0.329884
653.160,160.931,0.621295
653.170,159.594,0.589544
653.180,157.021,0.428855
653.190,158.028,0.405846
653.200,159.457,0.275454
653.210,151.372,0.201095
653.220,37.182,0.370952
653.230,36.747,0.531288
653.240,145.997,0.291630
653.250,150.938,0.194234
653.260,182.989,0.429475
653.270,184.553,0.288642
653.280,195.616,0.165805
653.290,159.586,0.271767
653.300,152.494,0.395928
653.310,150.751,0.553669
653.320,150.801,0.447369
653.330,148.602,0.238898
653.340,143.779,0.244479
653.350,203.120,0.389389
653.360,201.889,0.662777
653.370,203.007,0.759101
653.380,204.371,0.760646
653.390,206.358,0.810328
653.400,207.851,0.735153
653.410,207.134,0.392075
653.420,205.615,0.308996
653.430,203.172,0.496559
653.440,200.368,0.612969
653.450,200.064,0.655121
653.460,198.590,0.698388
653.470,195.711,0.618707
653.480,191.400,0.363997
653.490,186.532,0.364528
653.500,549.254,0.540801
653.510,545.364,0.776380
653.520,537.928,0.719942
653.530,525.160,0.561636
653.540,515.794,0.228933
653.550,162.066,0.410718
653.560,154.620,0.340021
653.570,149.443,0.496194
653.580,148.853,0.488308
653.590,149.269,0.399460
653.600,151.319,0.258083
653.610,151.040,0.133724
653.620,151.224,0.237482
653.630,155.094,0.384726
653.640,154.210,0.408823
653.650,149.730,0.352044
653.660,150.508,0.207897
653.670,157.845,0.156591
653.680,156.473,0.172596
653.690,154.199,0.314374
653.700,150.607,0.529218
653.710,149.945,0.653330
653.720,150.426,0.695597
653.730,151.239,0.668152
653.740,154.428,0.411209
653.750,152.824,0.511924
653.760,152.602,0.393791
653.770,155.334,0.410544
653.780,156.249,0.263420
653.790,276.986,0.273586
653.800,154.447,0.364893
653.810,155.240,0.415388
653.820,154.568,0.417944
653.830,151.517,0.468027
653.840,148.166,0.560778
653.850,148.311,0.650375
653.860,147.856,0.632598
653.870,148.894,0.616453
653.880,147.563,0.581887
653.890,148.668,0.280244
653.900,130.244,0.138213
653.910,158.046,0.256984
653.920,139.445,0.316815
653.930,140.909,0.386340
653.940,143.958,0.308830
653.950,274.804,0.292162
653.960,261.970,0.515929
653.970,256.885,0.431167
653.980,125.799,0.492083
653.990,125.561,0.525679
654.000,125.516,0.635125
654.010,124.975,0.627695
654.020,124.916,0.482783
654.030,124.753,0.346127
654.040,123.218,0.379113
654.050,123.427,0.516266
654.060,121.402,0.526832
654.070,119.934,0.338529
654.080,477.193,0.498637
654.090,470.277,0.657250
654.100,465.315,0.773507
654.110,460.028,0.742097
654.120,453.697,0.744274
654.130,450.832,0.750733
654.140,448.019,0.639803
654.150,444.783,0.563365
654.160,110.360,0.546752
654.170,435.810,0.485275
654.180,434.060,0.605042
654.190,432.694,0.581257
654.200,106.927,0.496920
654.210,105.238,0.299817
654.220,104.050,0.461121
654.230,103.989,0.291456
654.240,103.886,0.174253
654.250,508.830,0.343137
654.260,505.378,0.507980
654.270,508.682,0.347292
654.280,153.025,0.178797
654.290,156.851,0.321072
654.300,152.851,0.518508
654.310,150.890,0.448266
654.320,144.483,0.261057
654.330,135.520,0.170996
654.340,132.189,0.190159
654.350,139.710,0.252338
654.360,147.772,0.413632
654.370,149.306,0.548975
654.380,150.093,0.739173
654.390,151.707,0.677678
654.400,152.719,0.719783
654.410,153.012,0.620106
654.420,153.024,0.641109
654.430,153.335,0.572943
654.440,153.831,0.682587
654.450,153.274,0.501964
654.460,149.162,0.364759
654.470,77.149,0.169968
654.480,78.199,0.205540
654.490,79.586,0.335144
654.500,158.034,0.289886
654.510,151.707,0.321285
654.520,150.635,0.509430
654.530,150.663,0.582330
654.540,148.108,0.324078
654.550,142.616,0.446715
654.560,139.704,0.248423
654.570,349.673,0.155569
654.580,139.270,0.191800
654.590,143.684,0.301326
654.600,145.864,0.549183
654.610,145.548,0.583189
654.620,144.450,0.612781
654.630,143.639,0.567342
654.640,144.028,0.516014
654.650,148.308,0.308612
654.660,151.600,0.188102
654.670,148.931,0.111780
654.680,142.584,0.475435
654.690,142.350,0.673007
654.700,141.148,0.487646
654.710,139.805,0.516034
654.720,141.007,0.526214
654.730,143.802,0.538303
654.740,144.967,0.482576
654.750,148.376,0.594966
654.760,149.637,0.644481
654.770,151.174,0.688173
654.780,151.033,0.695980
654.790,153.016,0.563870
654.800,155.948,0.402661
654.810,156.012,0.302314
654.820,152.904,0.402244
654.830,155.823,0.438107
654.840,153.477,0.479781
654.850,151.368,0.627763
654.860,151.244,0.680527
654.870,151.021,0.446047
654.880,151.980,0.443529
654.890,155.725,0.478367
654.900,157.217,0.414342
654.910,154.316,0.360227
654.920,150.866,0.491579
654.930,151.288,0.517481
654.940,151.215,0.566708
654.950,149.966,0.323509
654.960,149.304,0.220043
654.970,143.518,0.119139
654.980,144.240,0.306863
654.990,146.130,0.509796
655.000,147.230,0.615445
655.010,145.676,0.521571
655.020,146.154,0.585810
655.030,147.276,0.430343
655.040,137.514,0.159854
655.050,393.504,0.246482
655.060,391.232,0.179941
655.070,148.591,0.382529
655.080,150.055,0.387412
655.090,153.821,0.211978
655.100,148.111,0.137399
655.110,167.678,0.297961
655.120,333.784,0.393977
655.130,335.399,0.247838
655.140,164.350,0.166177
655.150,333.071,0.287334
655.160,164.293,0.233749
655.170,148.893,0.299083
655.180,149.234,0.443326
655.190,146.061,0.318591
655.200,214.981,0.488116
655.210,106.847,0.566037
655.220,215.536,0.348938
655.230,247.872,0.268196
655.240,249.597,0.327151
655.250,249.913,0.536951
655.260,252.346,0.545716
655.270,252.859,0.632974
655.280,253.775,0.588844
655.290,256.884,0.478530
655.300,260.892,0.508619
655.310,265.867,0.473643
